video_id,category_id,views,likes,dislikes,comment_count
uZUOzSMDBjg,26,333366,22480,204,1039
u_C4onVrr8U,10,5767032,126693,2174,4602
u_SA2QkZd24,10,10698770,479666,9690,29516
uexk7jWXYmU,10,1063552,139090,632,10279
ufOnBRXy3Pc,17,115141,4886,19,213
ufynqs_COF4,10,18438586,487264,11915,28473
ug7voYQnUaE,25,290022,1835,682,1349
ugdgAifIOBA,10,689209,35407,613,4744
uiZprtMUyCM,24,395229,2072,1261,801
uikOKrrwsfw,22,592142,18847,184,1330
ulCdoCfw-bY,27,3373574,176450,1783,12407
ulNswX3If6U,1,40205404,817504,15348,38424
uljtvXrkdbc,1,419400,2357,1147,450
um-1fAVU1OQ,28,2533922,83158,10804,7834
umPDFJkH3_M,27,269305,7915,566,1080
unX4FQqM6vI,24,53000,445,15,12
uovntV3ZMDc,10,2372980,67483,1330,3599
upt1wHntDws,1,221773,5433,695,2215
ut6UYwbt6Xk,1,2091513,57593,1157,5176
uu99R0zAUEw,17,1696151,28043,1355,2580
uuWrT3jBzrw,24,8300,7,1,2
uui3jdrph5Q,1,26243,29,4,0
uwQX7nz0aUs,23,156425,9888,634,786
uwfIr6flLXk,23,3691273,88902,20510,8060
uxSAnJsb-SI,25,170637,1660,100,537
uxbQATBAXf8,1,15960127,374825,3823,9059
uzCxM2qFWeI,22,57581,2041,32,360
uzK1OmxS4CE,17,266874,3489,976,1386
uz_JyfyowQE,20,131055,1689,216,508
v-vx6GpTBkc,24,424016,10527,532,1257
v0TiqC_C8wI,23,562298,9988,398,901
v0e9MS26QmA,24,724674,22686,659,2241
v0eafGbrSJ8,23,1896340,59877,3294,5942
v1j5ckZwKEQ,24,748313,15535,971,2804
v23_b_V6beI,26,148207,4460,199,460
v2OTO6UEVAo,25,1015745,10000,1034,3127
v3Nv2R9Acec,24,400911,11665,321,925
v3O9vNi-dkA,24,563802,19536,240,895
v3UrBcJaczQ,17,3272327,43239,2575,3394
v3hGUJJIjzk,26,231946,10381,90,539
v3y7FE76H7c,23,561569,24243,835,1001
v4DFeT9z7yY,24,1011961,0,0,0
v5QCBkrbuy4,17,112207,3548,109,419
v6WdrNN9j8w,23,1940700,56187,4960,3798
v6xUgawDQB0,10,6657752,127028,13411,10506
v7H_Or9Nr5I,1,6078516,255092,3984,13957
v85VNXT0Euk,17,368627,2021,538,654
v8VMdSQL50w,25,60092,528,104,141
v8aY6AzObYQ,23,3108377,85863,4741,5681
vAGtarDX544,27,33235,1013,112,214
vAh7jTAkCKc,10,4012204,147484,4734,9355
vAuO3bHxSpc,22,4430776,161818,1602,13330
vBQOVNuSNvI,24,2816,77,21,35
vBdxi7-_HKw,22,139026,428,93,51
vCWrArYJntc,10,189814,3241,225,141
vDtyaRoonx4,17,8715134,395480,13648,66464
vDyYMcjf500,20,289083,7109,1223,1176
vFQ8hsZsDkA,1,910973,22021,408,3457
vGTTSdrV37U,24,735035,13218,810,1923
vKuy3NdLhlE,1,59596,1140,9,95
vNfkwsj8RpQ,24,204732,3201,23,201
vOodS7E-SNc,25,88808,637,79,236
vQiiNGllGQo,15,713574,12448,146,1474
vRN-32VKEHE,24,1721072,32545,1281,4216
vRf3azp1pak,10,2060402,124928,1902,6868
vTJKosHxYtM,1,293567,9744,194,941
vU7v5A5P8BM,25,2592824,28132,11319,35908
vUiE_0GPqKE,10,1272955,60978,1401,4316
vXBfwgwT1nQ,28,2588376,83603,1225,3736
vXi-FfoJsxQ,22,104822,4485,136,613
vY_5EvoL1Is,24,6518936,7321,2381,872
vYb4_ARPNfo,24,1824164,13734,6608,1898
v_8TF4nv88s,27,845650,15987,647,1193
vaIN1OLd6kQ,22,186280,4761,88,668
vb9zbSGZ8GQ,25,858438,6719,5314,3476
vbaDqD_eBug,17,480493,5064,202,257
vbiiik_T3Bo,24,2824423,65815,5212,6688
vc0fb3xhFHY,24,67954,780,169,118
vecSVX1QYbQ,10,8876920,495588,4943,57467
vecmYltEk30,23,834196,16870,205,638
viRVFxvXSss,27,215659,14603,535,1640
vjI4Alon-3Q,10,59877217,853193,61049,48391
vjSohj-Iclc,28,6598390,85156,3063,13217
vjnqABgxfO0,24,12218726,103018,28739,17966
vll33KEoCcc,15,165612,600,9,55
vlrywa519No,24,1038421,3714,493,1066
vm3_34a5D_s,10,230092,12291,162,603
vnuk6bbPXeY,24,261803,5846,177,363
voG07pt-KYI,10,13095486,556645,14121,35488
vorkmWa7He8,28,2900057,81225,10783,19533
vqX6fkty-WQ,24,161101,18308,64,927
vsA_L1t4vXY,27,309933,10146,252,764
vsPTqR5778Q,10,284598,12749,714,721
vug4bROR79I,17,2957528,13879,843,3230
vus2jCm8H0U,26,838561,40865,689,2810
vvUe5hNEXwE,17,477188,2934,162,1076
vvuj7-xspns,24,529841,16314,392,2144
vxfJbW6KDp4,27,370450,11906,258,534
vyqCSzFZyXg,10,1233644,103890,1543,1439
w2QTDd1sT1E,24,2454509,120324,3303,10204
w4C4aSHUtE0,24,1095505,7011,603,399
w6rzRBHy1tk,24,376194,1357,5089,2430
w77zPAtVTuI,24,1734598,50493,460,2521
w7HJZPlJn_U,10,113584,1905,32,101
w7WsuNNLcNw,15,225778,5418,187,581
w8AJBlmLMZM,23,1076143,66311,1177,6886
w8UI8r9Ccwk,28,1080339,22984,1407,3393
w8VHZAeItno,22,142653,5509,28,433
w9JrUVI_h4I,1,746471,33869,836,1570
wA6_Z2X-ut8,23,372228,10666,190,530
wAQ7autd61g,10,538169,17634,444,750
wD5YzBDSXv8,22,1094084,12550,1352,1908
wDl6MlgL8PM,26,402902,24427,82,1428
wDrx1pxh-Po,26,1083002,21712,1049,2169
wGjplV12k10,17,597667,5649,408,3711
wH-by1ydBTM,10,1277479,73920,1765,10565
wI89nVn6LHk,24,1819218,18882,2727,3399
wIimU5-UEPc,10,4080130,111118,2450,5991
wJJqGh2HLM8,2,15904385,1088,2175,356
wKbFHK05Jks,24,270177,3621,1200,372
wNhYCsu3WWk,1,344767,3709,199,303
wOFuVNiAJQQ,27,233766,12070,117,1945
wOUTtsIp6tw,23,40410,2155,26,162
wPE9SdE7X_Q,27,46685,1461,130,326
wQFsKrYLd10,22,155058,5383,65,272
wQZ95eZQtBE,24,219805,5580,115,334
wRNYoWFjmEc,22,4024771,178944,2280,8219
wT_yPn3LfNA,22,2629917,72506,2484,5318
wYeMe6_ISKc,10,1473574,57876,2622,1874
wa5eXqjEewE,25,783712,3700,412,2188
waRVWv_UDCk,25,42607,451,374,1178
wamF2KUQKLA,24,365819,5985,330,589
wb49-oV0F78,1,15852974,223563,4264,16923
wbSwFU6tY1c,28,20658640,384958,12623,38514
wbxblKFtGCg,10,1045195,34023,515,1459
wcy08U4FC-Y,22,76054,800,52,107
wd_JwfXgFHk,24,419382,8073,543,1195
we5djgQwK9w,26,3644160,130698,5642,19871
we_Cs4Q0P2A,22,107120,1379,90,130
weebcQPRGUE,15,164817,3475,57,389
wextSFa6rmI,23,94640,7269,62,1053
wfWIs2gFTAM,10,32730338,1199986,26862,67809
wfkZ2gXl2ak,24,370464,5274,164,387
wgW2z_wXyOA,24,876320,2669,1172,1458
wgqY-ojvNUQ,23,249264,5293,517,463
whwUlzuLfs4,10,921062,2863,225,760
wjOK-U2GhIs,26,1285332,78447,1293,4041
wjj2upnfBI0,10,4444601,141080,1480,6188
woDDGmpV2KE,10,60857,932,145,695
wowAOdTYqw8,10,6345613,172044,1879,12909
wqEknnPadMA,24,306922,6688,327,801
wqS9QwOIH3s,26,177613,9578,100,433
wrPEjEqURJg,27,240955,8326,128,498
wrpeEitIEpA,1,1915926,62005,3224,4284
wtegEB9lvaA,10,6882,291,22,21
wwVOmTImfLA,24,283531,5743,194,434
wxd-5OIngDw,24,4950,102,1,13
wylMwU1wEOM,10,19150418,433074,25366,22069
x1l-HRvwnB4,22,509583,9782,254,1269
x25k_-Katf4,27,223023,8592,523,1734
x2KAYep8FwI,24,2394452,34350,1446,5330
x2u-KEex34A,17,509173,7063,279,893
x3ch1ajtwbc,23,654775,18449,2915,4053
x3zQELlrY6A,22,5213752,99021,5093,10877
x4TZEVqKIvs,1,5986604,192698,10617,25712
x9e_8zRuuO8,10,229374,8025,229,1379
xAXh7vSmjRk,10,324964,23709,292,1645
xBiB4CIq9FE,26,2371234,56321,1785,3829
xDsMX18qSfE,27,400413,12830,1064,2273
xF99M6Zilac,26,5452904,44368,11615,6256
xGCnZ-9dPc0,28,301028,3560,89,488
xGcrvGTMgkg,23,179803,2994,152,430
xIbQZpwVweE,22,294356,15591,300,678
xJrOUJpCxOE,23,7418792,324091,14954,14554
xLtYmhj-0Kg,24,4266983,30762,3152,4534
xLvkFer6aOY,1,546200,11337,121,625
xNGFSEcRSZI,24,477381,5926,306,916
xNkLDa3_nnk,26,3611138,331469,6521,43591
xOFdHUv0zrQ,24,320028,3939,79,124
xPsEiZAOb_I,24,296755,41687,403,2897
xTlNMmZKwpA,10,20723565,1018785,48090,68790
xTrwT0jSUg0,24,1418921,17436,2138,1377
xVU8nEIsapY,23,1191039,35371,1308,2003
xVYmcVgfDNA,23,1679248,32693,1529,2374
xXf2ct7C2fQ,24,1434219,23054,3413,6532
xYb9HeucPf0,24,36982,213,17,100
xYtsL9znopI,10,6010383,242098,4514,11671
xZNBFcwd7zc,1,19434177,363428,6283,19622
x_IG4DeedB4,24,269804,17030,283,1091
x_joMJBrT34,23,3644362,114540,6980,18424
xe5tXZs-iWw,28,982180,21351,652,2689
xe6o4ex7-YA,24,4270738,54459,2355,2771
xf-dywd3zx0,24,3132248,490749,2083,34948
xf4iv4ic70M,26,537376,23409,776,1673
xfdUIY8rEmA,24,995670,55091,1101,11571
xffS8n-M0Jg,23,1715217,132253,2081,9093
xfi2eRAokc8,19,445119,6832,214,484
xgKyh00g6y8,25,11851,139,9,64
xgo7SDyFqvc,22,55622,4333,36,399
xgtLKeCkCiw,25,423976,6879,1868,1875
xhs8tf1v__w,24,810896,32016,324,2504
xkgcvfbzuqo,24,291192,2873,230,444
xoeObnVyBug,25,11312,54,12,70
xptpXSTtgSY,27,310068,12684,122,572
xqj7XOv9mC8,1,1514093,1960,105,248
xrMfUeOPWto,23,1312364,37765,1442,3156
xsqInns6LXQ,24,4399506,95002,2020,0
xtR7m-Fl-F0,27,351991,29718,100,3496
xutm6oMTBw8,26,95509,3514,146,341
xvaCIbcM2-I,24,89617,615,66,194
xvmTr6S00Aw,24,2915910,234888,4539,31397
xwXP7vB4mlY,22,497856,21096,702,3566
xxQhWrAcQnE,24,5463288,7533,737,794
xyXscDJSHD0,24,364971,5085,578,1627
y00fPzC-xiA,28,3240,179,1,59
y2l7bhf5fJo,15,8394,46,9,25
y3qfeoqErtY,24,1841658,48975,787,3195
y4EbUvQ4a5s,1,34232,1460,144,235
y6KYFcta4SE,25,559,9,0,5
y8lFgF_IjPw,1,1865136,39025,4274,7258
yA4xvRkZYjs,26,953936,30701,460,3650
yAqHUwjnue4,17,575083,3632,205,1064
yBXcNcBnImc,2,277651,8833,194,5592
yDiXQl7grPQ,28,42667467,564046,33508,180469
yExDk_Re0Kw,1,353484,24968,344,2271
yHHnywiSwIE,22,1885785,226887,978,38888
yJqsPBWbtjk,24,1547151,30715,5595,13247
yKVAhDbSito,26,3100935,203911,6282,47173
yLdav-8af6g,1,240314,13652,158,710
yMf3dvNzXbU,23,566518,18976,406,1923
yMl68dEcOAg,17,67726,402,67,87
yMvpbrJ1CWQ,23,1983087,61712,3784,4241
yN0O8UaTnRA,24,2096196,39093,1688,2625
yN7N0P2TxHQ,10,1086860,49992,2097,5360
yNfI81Am8YM,27,482122,9754,370,1229
yO9snUMvRuU,10,2857068,155666,1660,8375
yOZf7zIf6fM,24,97710,422,573,190
yQR3OCRZqTk,24,451759,3353,542,1051
yRCsqCC7PFg,23,371024,20419,1108,1463
ySFJtla2LY4,24,647369,32911,111,554
ySy8mcceTno,24,6263424,103930,25648,32492
yUMalTN2OvM,10,3456,4,4,5
yW6ORWYn3g0,24,393742,11658,291,4863
yWjRvhfjpI8,23,1229307,40639,3147,5927
yXLo4iOb3GU,22,175541,22785,152,1771
yYeSzy30h5k,24,149034,740,58,60
yZC5DH7VScY,17,96399,1363,31,612
yZG0wggoEqI,24,989439,3375,483,490
yZMRXTmFzPs,26,469727,22479,1139,2243
y_WoOYybCro,24,2574791,141679,913,5422
ya6CQrFacIY,10,499979,9479,485,680
yawznhmT8x8,22,1146176,26211,702,1115
yc-iu4MjK1g,24,4022934,68202,1507,5499
yc0kcGgg3o0,24,2087032,64030,2868,5540
ycuMyyqBWQY,22,3536070,169227,10605,16897
ycy30LIbq4w,10,13075811,522793,5557,28178
ydNCj-866_Q,24,548352,15299,177,884
ydPYNo8o-lI,10,3266179,108422,2843,4768
ydRw4zylmbw,24,363977,7714,299,387
yejbi6aD8IA,23,148963,2227,183,192
yigx1EjB85s,24,54338,280,15,68
yko-YmuDm7E,23,391656,8076,199,359
yleuZbY8rKk,24,446704,4067,722,1154
ym4MWosKD6M,24,440684,4946,449,569
yq4mgb1PDTI,2,10345,39,0,0
yqnr91FFV4U,25,1106828,5263,608,2563
ys2x8oOK7wE,10,3832538,166173,6757,12047
ys6KVWA4okw,24,1635751,45977,2588,6749
ytsZFYMGl0w,22,1035381,25233,598,2412
yvicqMrAHvQ,19,23932421,4666,374,465
ywcNsJb2v2U,15,2018667,62168,782,5082
ywm84JNihIg,1,675659,5335,112,362
yzJtC835sio,23,342260,7319,197,357
z05WIkCvgjU,17,1309430,9475,690,4656
z1Fvrmf4BXc,24,7497772,290623,11083,31604
z2kEKZ6jyQQ,10,5741781,141851,15657,16547
z3EN0dyR7W0,25,603379,3756,426,1410
z5JQMBcVFns,24,171899,1308,47,58
z6A2LHGx8_A,10,2212447,57495,1159,3008
z7WjD5G5ZuY,26,7130,114,4,5
z91xQ5u-_wY,28,47299,1128,40,238
zBovkx07epw,24,611997,11733,394,775
zDbq7y20wpw,25,640405,19874,275,814
zDz9s2AOTVE,17,5103093,64177,3885,6778
zEf423kYfqk,10,139334502,1425496,119798,83941
zF5Q4OhCVsI,22,262553,5869,302,749
zFPEOG1Yxvw,25,1097858,5129,745,2338
zFYFHQq6dgs,26,368859,7315,209,183
zG3PLW534Wg,22,151744,5964,90,601
zGD3Qvb04gc,24,318399,2041,131,291
zGoE6Hco4jE,28,496633,479,55,376
zHxHdNOuxgY,10,214028,19064,141,1423
zJ9kMg08Yds,22,1221113,23237,474,1282
zJP-CSFgb_s,25,11300,95,18,112
zLJsJR0O6VI,23,1782889,66165,5100,5414
zLuhCfBqf5U,26,645129,33834,499,2194
zMKI64iY2CY,2,302660,19060,227,1868
zNL_kGO6lQ8,24,1129870,19598,1854,4509
zNZJNlx4P80,24,224124,7770,275,1260
zNqSvg5qwGw,25,777617,2166,117,306
zO0dIgvpmfw,26,650882,40937,324,1293
zOLbPvwK7-Q,17,514264,5734,222,1524
zPJl2e38S4g,25,2231688,163338,874,7195
zPm4rR1cmzU,24,490388,58978,408,2919
zS5-hxARjJo,26,1491975,36227,900,1609
zT4DJKkN_Do,26,262018,7749,189,1816
zTY7dvFJbXY,10,1329970,37146,1058,1283
zUDcGDK_bRw,15,760120,13599,1495,3693
zUKVLp4RzJA,1,639104,9611,204,666
zUrDUxh5xS0,27,379054,16597,500,1935
zUrib9ZbraY,22,1995022,46245,1488,2512
zV9XlOw0Dyw,22,896921,5066,417,1355
zWrMvW7S3tg,23,1410203,95248,5876,12467
zZTyHHxJAzw,28,3321250,66486,2417,4602
zbtyaKAMDdk,22,2084134,81078,971,4359
zcEE8J2Bqa8,23,206126,22917,164,1523
zeO4C8e4pjw,17,466388,13783,422,1345
zeQaJGkFyqQ,25,748,9,0,0
zfeN12n3fxk,26,1534016,50169,3443,4568
zg4Xg7_u3sE,27,146681,6011,389,624
zg5lIBmmeRc,25,203229,503,332,611
ziLNTsTPL4k,23,330191,30339,380,1659
zi_6oaQyckM,10,7721222,362970,19327,22358
zjgZuuE8OVc,26,261520,19333,145,744
zkG4Xpz6t68,10,25142629,655664,124281,82853
zkrq7Kpd1so,10,1648886,0,0,548
zq0T7ye-Pn4,24,180064,4275,164,395
zsbT6NMUrSk,25,155341,1263,99,611
zsoh0Y_VXdY,27,656819,11856,433,1630
ztLELdQDadE,25,36241,210,83,544
zuMkDVbThVw,24,52513,1278,56,432
zuRd_Eneuk8,1,2163062,38633,1770,6459
zuVxgSvyffk,23,129312,5207,292,283
zvFQWPEuNJA,24,740854,13951,515,1264
zvjqcoiOPbE,10,1329689,47497,1170,5787
zwEn-ambXLw,10,241668,8478,144,328
zxwfDlhJIpw,22,8442986,166520,19462,48467
zzQsGL_F9_c,24,199041,1415,121,62
